"FOUR WEEK (28 DAYS) WAIT FROM URGENT REFERRAL TO PATIENT TOLD THEY HAVE CANCER, OR CANCER IS DEFINITIVELY EXCLUDED: BY ROUTE AND BY SUSPECTED CANCER OR BREAST SYMPTOMATIC",,,,,,,,,,,,,,
"Dec-23",,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND 'UNKNOWNS'",,,,,,,,,,,,,,
"DEFINITIONS:  DCB0147 Amd 16/2019",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,"PERCENTAGE",,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,,
,"ODS CODE (1)","ACCOUNTABLE PROVIDER","REFERRAL ROUTE","SUSPECTED CANCER OR BREAST SYMPTOMATIC (2)","TOTAL","WITHIN 28 DAYS","AFTER 28 DAYS","TOLD WITHIN 28 DAYS"," ","WITHIN 14 DAYS","IN 15 TO 28 DAYS","IN 29 TO 42 DAYS","IN 43 TO 62 DAYS","AFTER 62 DAYS"
,"RXP","COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","522","520","2","0.996168582375479","","488","32","1","1","0"
,"RXP","COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","144","128","16","0.888888888888889","","92","36","9","4","3"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","55","49","6","0.890909090909091","","30","19","3","1","2"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","16","13","3","0.8125","","5","8","1","0","2"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","3","3","0","1","","3","0","0","0","0"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","257","235","22","0.914396887159533","","135","100","13","5","4"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","21","5","16","0.238095238095238","","0","5","10","4","2"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","4","4","0","1","","3","1","0","0","0"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","109","74","35","0.678899082568807","","45","29","20","11","4"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","3","3","0","1","","1","2","0","0","0"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","128","94","34","0.734375","","62","32","9","15","10"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","264","166","98","0.628787878787879","","71","95","43","34","21"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","26","24","2","0.923076923076923","","12","12","1","1","0"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected other cancer","1","0","1","0","","0","0","1","0","0"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected sarcoma","24","17","7","0.708333333333333","","9","8","1","3","3"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","233","227","6","0.974248927038627","","196","31","4","1","1"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","6","6","0","1","","6","0","0","0","0"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","102","75","27","0.735294117647059","","20","55","16","6","5"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","108","80","28","0.740740740740741","","41","39","17","10","1"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","37","35","2","0.945945945945946","","30","5","1","1","0"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","1","1","0","1","","0","1","0","0","0"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","9","6","3","0.666666666666667","","1","5","2","1","0"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","14","6","8","0.428571428571429","","0","6","8","0","0"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","437","369","68","0.844393592677345","","317","52","31","22","15"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","15","9","6","0.6","","3","6","4","1","1"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","1","0","1","0","","0","0","0","1","0"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","48","42","6","0.875","","22","20","2","2","2"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","4","2","2","0.5","","2","0","0","1","1"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","1","0","1","0","","0","0","0","0","1"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","225","113","112","0.502222222222222","","66","47","42","41","29"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","25","24","1","0.96","","13","11","1","0","0"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected sarcoma","2","2","0","1","","2","0","0","0","0"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","2","2","0","1","","2","0","0","0","0"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","85","51","34","0.6","","10","41","18","11","5"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","94","78","16","0.829787234042553","","53","25","10","6","0"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","105","102","3","0.971428571428571","","85","17","2","1","0"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","17","17","0","1","","15","2","0","0","0"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","11","8","3","0.727272727272727","","4","4","0","3","0"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","59","29","30","0.491525423728814","","14","15","19","9","2"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","323","315","8","0.975232198142415","","252","63","8","0","0"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","1","1","0","1","","0","1","0","0","0"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","3","3","0","1","","3","0","0","0","0"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","181","108","73","0.596685082872928","","71","37","38","17","18"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","9","4","5","0.444444444444444","","4","0","3","2","0"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","109","68","41","0.623853211009174","","58","10","13","18","10"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","262","200","62","0.763358778625954","","79","121","35","17","10"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","26","25","1","0.961538461538462","","25","0","0","0","1"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","339","329","10","0.970501474926254","","295","34","1","7","2"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","116","82","34","0.706896551724138","","51","31","23","9","2"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","142","83","59","0.584507042253521","","37","46","36","11","12"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","87","85","2","0.977011494252874","","18","67","2","0","0"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","3","1","2","0.333333333333333","","1","0","2","0","0"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","10","3","7","0.3","","0","3","4","1","2"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","7","0","7","0","","0","0","2","4","1"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","46","13","33","0.282608695652174","","3","10","19","8","6"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","122","110","12","0.901639344262295","","17","93","10","1","1"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","1","1","0","1","","0","1","0","0","0"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","84","26","58","0.30952380952381","","3","23","28","24","6"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","4","4","0","1","","2","2","0","0","0"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","105","68","37","0.647619047619048","","36","32","15","6","16"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","149","113","36","0.758389261744966","","38","75","25","7","4"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","33","30","3","0.909090909090909","","25","5","0","3","0"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","165","159","6","0.963636363636364","","114","45","4","1","1"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","2","2","0","1","","2","0","0","0","0"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","70","52","18","0.742857142857143","","29","23","10","7","1"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","72","48","24","0.666666666666667","","22","26","8","13","3"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","60","51","9","0.85","","44","7","5","4","0"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","1","1","0","1","","0","1","0","0","0"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","9","9","0","1","","1","8","0","0","0"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","27","19","8","0.703703703703704","","2","17","3","2","3"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","277","244","33","0.88086642599278","","226","18","15","12","6"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","18","13","5","0.722222222222222","","6","7","1","2","2"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","149","114","35","0.76510067114094","","61","53","16","14","5"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","19","2","17","0.105263157894737","","1","1","3","5","9"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","143","121","22","0.846153846153846","","85","36","9","9","4"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","96","62","34","0.645833333333333","","33","29","22","4","8"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","19","12","7","0.631578947368421","","8","4","2","2","3"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","329","310","19","0.942249240121581","","278","32","8","6","5"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","65","51","14","0.784615384615385","","21","30","9","4","1"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","156","93","63","0.596153846153846","","39","54","18","35","10"
,"RJN","EAST CHESHIRE NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","30","29","1","0.966666666666667","","25","4","0","1","0"
,"RJN","EAST CHESHIRE NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","28","15","13","0.535714285714286","","1","14","8","3","2"
,"RJN","EAST CHESHIRE NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","4","3","1","0.75","","1","2","0","1","0"
,"RJN","EAST CHESHIRE NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","1","1","0","1","","1","0","0","0","0"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","252","229","23","0.908730158730159","","211","18","17","5","1"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","1","1","0","1","","1","0","0","0","0"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","63","42","21","0.666666666666667","","9","33","6","7","8"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","126","61","65","0.484126984126984","","26","35","27","24","14"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","19","16","3","0.842105263157895","","11","5","1","1","1"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","67","47","20","0.701492537313433","","30","17","15","4","1"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","64","30","34","0.46875","","19","11","22","4","8"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","84","72","12","0.857142857142857","","68","4","7","5","0"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","3","1","2","0.333333333333333","","1","0","2","0","0"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","58","52","6","0.896551724137931","","25","27","2","2","2"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","21","20","1","0.952380952380952","","19","1","1","0","0"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","58","36","22","0.620689655172414","","2","34","14","3","5"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected acute leukaemia","1","1","0","1","","1","0","0","0","0"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","4","4","0","1","","4","0","0","0","0"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","611","545","66","0.891980360065466","","489","56","49","11","6"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","16","16","0","1","","15","1","0","0","0"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","344","166","178","0.482558139534884","","74","92","84","63","31"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","6","3","3","0.5","","2","1","1","2","0"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","366","262","104","0.715846994535519","","232","30","47","32","25"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","548","291","257","0.531021897810219","","96","195","80","54","123"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","46","34","12","0.739130434782609","","22","12","8","3","1"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","793","674","119","0.849936948297604","","643","31","18","55","46"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","2","2","0","1","","0","2","0","0","0"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","211","139","72","0.658767772511848","","94","45","27","25","20"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","353","103","250","0.291784702549575","","76","27","67","86","97"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","91","87","4","0.956043956043956","","78","9","1","1","2"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","4","4","0","1","","3","1","0","0","0"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","30","23","7","0.766666666666667","","15","8","2","4","1"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","4","3","1","0.75","","2","1","0","0","1"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","2","0","2","0","","0","0","1","0","1"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","305","293","12","0.960655737704918","","268","25","9","3","0"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","12","9","3","0.75","","4","5","0","1","2"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","11","11","0","1","","11","0","0","0","0"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","203","134","69","0.660098522167488","","102","32","37","27","5"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","10","7","3","0.7","","4","3","0","1","2"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","150","125","25","0.833333333333333","","118","7","9","6","10"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","308","200","108","0.649350649350649","","90","110","38","30","40"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","12","12","0","1","","8","4","0","0","0"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected other cancer","8","8","0","1","","4","4","0","0","0"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","296","267","29","0.902027027027027","","222","45","10","9","10"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","5","4","1","0.8","","4","0","0","1","0"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","292","211","81","0.722602739726027","","133","78","23","14","44"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","131","86","45","0.656488549618321","","65","21","15","15","15"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","26","24","2","0.923076923076923","","13","11","2","0","0"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","1","0","1","0","","0","0","0","0","1"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","35","34","1","0.971428571428571","","13","21","0","1","0"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","32","27","5","0.84375","","13","14","2","2","1"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","87","39","48","0.448275862068966","","8","31","24","17","7"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","11","10","1","0.909090909090909","","6","4","1","0","0"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","532","507","25","0.953007518796993","","389","118","20","3","2"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","20","13","7","0.65","","10","3","4","1","2"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","1","1","0","1","","1","0","0","0","0"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","372","274","98","0.736559139784946","","143","131","50","35","13"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","9","3","6","0.333333333333333","","3","0","4","1","1"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","274","233","41","0.85036496350365","","169","64","29","8","4"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","684","224","460","0.327485380116959","","95","129","180","154","126"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","103","84","19","0.815533980582524","","63","21","11","4","4"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","692","624","68","0.901734104046243","","356","268","32","23","13"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","14","10","4","0.714285714285714","","6","4","3","0","1"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","187","110","77","0.588235294117647","","39","71","39","23","15"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","294","196","98","0.666666666666667","","94","102","48","31","19"
