"28-DAY FASTER DIAGNOSIS: BY ROUTE & BY SUSPECTED CANCER OR BREAST SYMPTOMATIC",,,"As the recording of suspected cancer type from a NATIONAL SCREENING PROGRAMME is not mandated, where the REFERRAL ROUTE = NATIONAL SCREENING PROGRAMME and SUSPECTED CANCER OR BREAST SYMPTOMATIC has not been provided or is not recorded as Suspected breast, gynaecological or lower gastrointestinal cancer, the value of 'Missing or invalid' is provided",,,,,,,,,,,
"Jan-22",,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND 'UNKNOWNS'",,,,,,,,,,,,,,
"DEFINITIONS:  DCB0147 Amd 16/2019",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,"PERCENTAGE",,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,,
,"ODS CODE (1)","ACCOUNTABLE PROVIDER","REFERRAL ROUTE","SUSPECTED CANCER OR BREAST SYMPTOMATIC","TOTAL","WITHIN 28 DAYS","AFTER 28 DAYS","TOLD WITHIN 28 DAYS"," ","WITHIN 14 DAYS","IN 15 TO 28 DAYS","IN 29 TO 42 DAYS","IN 43 TO 62 DAYS","AFTER 62 DAYS"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","100","100","0","1",,"67","33","0","0","0"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","65","55","10","0.846153846153846",,"25","30","4","4","2"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","19","18","1","0.947368421052632",,"11","7","1","0","0"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","521","509","12","0.976967370441459",,"345","164","8","1","3"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","5","4","1","0.8",,"4","0","0","1","0"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","199","102","97","0.512562814070352",,"70","32","22","35","40"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","21","17","4","0.80952380952381",,"10","7","2","2","0"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","140","103","37","0.735714285714286",,"77","26","15","12","10"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","197","122","75","0.619289340101523",,"50","72","15","14","46"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","57","50","7","0.87719298245614",,"25","25","5","1","1"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","244","215","29","0.881147540983607",,"189","26","8","15","6"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","13","11","2","0.846153846153846",,"3","8","2","0","0"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","114","61","53","0.535087719298246",,"18","43","12","6","35"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","162","81","81","0.5",,"60","21","21","39","21"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","82","79","3","0.963414634146341",,"61","18","1","1","1"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","55","50","5","0.909090909090909",,"37","13","5","0","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","13","2","11","0.153846153846154",,"1","1","2","6","3"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","13","8","5","0.615384615384615",,"2","6","4","1","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","180","170","10","0.944444444444444",,"96","74","6","4","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","59","31","28","0.525423728813559",,"18","13","13","9","6"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","3","0","3","0",,"0","0","0","3","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","52","43","9","0.826923076923077",,"33","10","2","3","4"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","154","62","92","0.402597402597403",,"26","36","41","30","21"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","24","13","11","0.541666666666667",,"10","3","5","6","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected other cancer","1","1","0","1",,"0","1","0","0","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","121","80","41","0.661157024793388",,"68","12","10","11","20"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","2","1","1","0.5",,"0","1","0","1","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","76","41","35","0.539473684210526",,"25","16","14","12","9"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","81","24","57","0.296296296296296",,"16","8","24","24","9"
,"R1H","BARTS HEALTH NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","258","253","5","0.98062015503876",,"236","17","3","1","1"
,"R1H","BARTS HEALTH NHS TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","43","35","8","0.813953488372093",,"26","9","7","0","1"
,"R1H","BARTS HEALTH NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","1","1","0","1",,"0","1","0","0","0"
,"R1H","BARTS HEALTH NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","3","1","2","0.333333333333333",,"1","0","1","1","0"
