"FOUR WEEK (28 DAYS) WAIT FROM URGENT REFERRAL TO PATIENT TOLD THEY HAVE CANCER, OR CANCER IS DEFINITIVELY EXCLUDED: BY ROUTE AND BY SUSPECTED CANCER OR BREAST SYMPTOMATIC",,,,,,,,,,,,,,
"Mar-24",,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND 'UNKNOWNS'",,,,,,,,,,,,,,
"DEFINITIONS:  DCB0147 Amd 16/2019",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,"PERCENTAGE",,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,,
,"ODS CODE (1)","ACCOUNTABLE PROVIDER","REFERRAL ROUTE","SUSPECTED CANCER OR BREAST SYMPTOMATIC (2)","TOTAL","WITHIN 28 DAYS","AFTER 28 DAYS","TOLD WITHIN 28 DAYS"," ","WITHIN 14 DAYS","IN 15 TO 28 DAYS","IN 29 TO 42 DAYS","IN 43 TO 62 DAYS","AFTER 62 DAYS"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","209","104","105","0.497607655502392",,"78","26","38","36","31"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","23","19","4","0.82608695652173902",,"9","10","4","0","0"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","220","186","34","0.84545454545454501",,"150","36","18","15","1"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","285","109","176","0.38245614035087699",,"42","67","102","43","31"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","68","63","5","0.92647058823529405",,"43","20","3","2","0"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","436","387","49","0.88761467889908297",,"205","182","33","9","7"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","5","5","0","1",,"3","2","0","0","0"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","112","62","50","0.55357142857142905",,"9","53","27","12","11"
,"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","222","157","65","0.70720720720720698",,"84","73","29","23","13"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","96","94","2","0.97916666666666696",,"80","14","2","0","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","25","21","4","0.84",,"7","14","3","1","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","6","5","1","0.83333333333333304",,"1","4","1","0","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","32","20","12","0.625",,"4","16","5","4","3"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","176","169","7","0.96022727272727304",,"127","42","4","3","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","110","99","11","0.9",,"72","27","9","2","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","9","6","3","0.66666666666666696",,"3","3","0","2","1"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","61","46","15","0.75409836065573799",,"36","10","13","2","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","157","131","26","0.83439490445859898",,"49","82","14","8","4"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","19","12","7","0.63157894736842102",,"4","8","5","2","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","167","156","11","0.93413173652694603",,"151","5","7","3","1"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","6","6","0","1",,"3","3","0","0","0"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","89","64","25","0.71910112359550604",,"36","28","18","2","5"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","73","37","36","0.50684931506849296",,"17","20","15","17","4"
,"R1H","BARTS HEALTH NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","204","203","1","0.99509803921568596",,"197","6","1","0","0"
,"R1H","BARTS HEALTH NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","3","3","0","1",,"3","0","0","0","0"
,"R1H","BARTS HEALTH NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","29","19","10","0.65517241379310298",,"6","13","8","2","0"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","3","1","2","0.33333333333333298",,"0","1","0","2","0"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","685","669","16","0.97664233576642301",,"633","36","13","2","1"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","35","10","25","0.28571428571428598",,"4","6","18","2","5"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","2","2","0","1",,"2","0","0","0","0"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","220","156","64","0.70909090909090899",,"103","53","32","18","14"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","17","10","7","0.58823529411764697",,"6","4","4","1","2"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","419","332","87","0.79236276849641996",,"254","78","38","34","15"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","480","234","246","0.48749999999999999",,"65","169","129","65","52"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","80","62","18","0.77500000000000002",,"10","52","10","4","4"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected other cancer","28","5","23","0.17857142857142899",,"2","3","13","6","4"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected sarcoma","6","6","0","1",,"4","2","0","0","0"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","484","442","42","0.91322314049586795",,"423","19","5","19","18"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","8","6","2","0.75",,"3","3","1","0","1"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","179","108","71","0.60335195530726304",,"57","51","32","22","17"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","215","121","94","0.56279069767441903",,"57","64","48","30","16"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","60","52","8","0.86666666666666703",,"16","36","4","2","2"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","36","34","2","0.94444444444444398",,"19","15","1","1","0"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","108","98","10","0.907407407407407",,"46","52","8","2","0"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","30","12","18","0.4",,"6","6","9","3","6"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","77","53","24","0.68831168831168799",,"20","33","15","6","3"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","2","2","0","1",,"2","0","0","0","0"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","467","422","45","0.90364025695931505",,"214","208","20","11","14"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","12","7","5","0.58333333333333304",,"6","1","2","2","1"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","11","10","1","0.90909090909090895",,"8","2","1","0","0"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","241","128","113","0.53112033195020703",,"51","77","65","22","26"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","22","8","14","0.36363636363636398",,"5","3","6","6","2"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","186","133","53","0.71505376344086002",,"108","25","22","22","9"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","300","212","88","0.706666666666667",,"92","120","39","27","22"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","36","26","10","0.72222222222222199",,"20","6","3","4","3"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","438","397","41","0.90639269406392697",,"294","103","10","20","11"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","9","7","2","0.77777777777777801",,"5","2","0","2","0"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","166","117","49","0.70481927710843395",,"71","46","19","19","11"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","311","146","165","0.46945337620578798",,"77","69","43","67","55"
,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","21","20","1","0.952380952380952",,"3","17","0","1","0"
,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","3","3","0","1",,"3","0","0","0","0"
,"RQ3","BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","246","206","40","0.83739837398373995",,"114","92","26","12","2"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","59","53","6","0.89830508474576298",,"42","11","5","1","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","2","2","0","1",,"2","0","0","0","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","2","2","0","1",,"0","2","0","0","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","5","2","3","0.4",,"1","1","1","1","1"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","202","45","157","0.222772277227723",,"21","24","49","68","40"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","252","233","19","0.92460317460317498",,"204","29","13","1","5"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","116","105","11","0.90517241379310298",,"45","60","7","2","2"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","9","9","0","1",,"8","1","0","0","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","165","88","77","0.53333333333333299",,"36","52","40","25","12"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","25","15","10","0.6",,"8","7","7","2","1"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","155","131","24","0.84516129032258103",,"107","24","7","10","7"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","268","209","59","0.77985074626865702",,"110","99","32","15","12"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","14","14","0","1",,"6","8","0","0","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","512","499","13","0.974609375",,"478","21","11","2","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","5","5","0","1",,"3","2","0","0","0"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","150","101","49","0.67333333333333301",,"72","29","16","27","6"
,"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","108","62","46","0.57407407407407396",,"37","25","15","23","8"
,"RMC","BOLTON NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","101","91","10","0.90099009900990101",,"39","52","8","1","1"
,"RMC","BOLTON NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","67","61","6","0.91044776119403004",,"35","26","3","2","1"
,"RMC","BOLTON NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","6","3","3","0.5",,"0","3","1","1","1"
,"RMC","BOLTON NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","81","28","53","0.34567901234567899",,"1","27","32","15","6"
,"RMC","BOLTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","311","297","14","0.954983922829582",,"154","143","8","4","2"
,"RMC","BOLTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","40","39","1","0.97499999999999998",,"21","18","1","0","0"
,"RMC","BOLTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","1","1","0","1",,"1","0","0","0","0"
,"RMC","BOLTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","126","96","30","0.76190476190476197",,"45","51","19","10","1"
,"RMC","BOLTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","10","4","6","0.4",,"1","3","3","3","0"
,"RMC","BOLTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","206","190","16","0.92233009708737901",,"147","43","7","6","3"
,"RMC","BOLTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","210","170","40","0.80952380952380998",,"102","68","22","11","7"
,"RMC","BOLTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","68","55","13","0.80882352941176505",,"36","19","8","5","0"
