"FOUR WEEK (28 DAYS) WAIT FROM URGENT REFERRAL TO PATIENT TOLD THEY HAVE CANCER, OR CANCER IS DEFINITIVELY EXCLUDED: BY ROUTE AND BY SUSPECTED CANCER OR BREAST SYMPTOMATIC",,,,,,,,,,,,,,
"Nov-23",,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND 'UNKNOWNS'",,,,,,,,,,,,,,
"DEFINITIONS:  DCB0147 Amd 16/2019",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,"PERCENTAGE",,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,,
,"ODS CODE (1)","ACCOUNTABLE PROVIDER","REFERRAL ROUTE","SUSPECTED CANCER OR BREAST SYMPTOMATIC (2)","TOTAL","WITHIN 28 DAYS","AFTER 28 DAYS","TOLD WITHIN 28 DAYS"," ","WITHIN 14 DAYS","IN 15 TO 28 DAYS","IN 29 TO 42 DAYS","IN 43 TO 62 DAYS","AFTER 62 DAYS"
,"RXP","COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","582","576","6","0.989690721649485","","527","49","3","3","0"
,"RXP","COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","150","127","23","0.846666666666667","","89","38","15","6","2"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","99","92","7","0.929292929292929","","61","31","3","4","0"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","16","12","4","0.75","","2","10","2","0","2"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","1","1","0","1","","0","1","0","0","0"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","358","308","50","0.860335195530726","","194","114","29","15","6"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","19","3","16","0.157894736842105","","0","3","8","5","3"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","4","3","1","0.75","","3","0","0","0","1"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","175","121","54","0.691428571428571","","79","42","27","15","12"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","5","5","0","1","","1","4","0","0","0"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","190","125","65","0.657894736842105","","89","36","17","25","23"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","326","187","139","0.573619631901841","","60","127","56","51","32"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","29","25","4","0.862068965517241","","14","11","2","2","0"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected sarcoma","38","26","12","0.684210526315789","","18","8","4","3","5"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","250","249","1","0.996","","206","43","0","0","1"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","4","4","0","1","","3","1","0","0","0"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","119","93","26","0.781512605042017","","15","78","12","11","3"
,"RJ6","CROYDON HEALTH SERVICES NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","144","108","36","0.75","","57","51","15","21","0"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","37","37","0","1","","33","4","0","0","0"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","12","10","2","0.833333333333333","","1","9","2","0","0"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","13","5","8","0.384615384615385","","0","5","4","3","1"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","446","391","55","0.876681614349776","","352","39","31","15","9"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","18","13","5","0.722222222222222","","3","10","2","2","1"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","52","37","15","0.711538461538462","","22","15","8","7","0"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","8","4","4","0.5","","3","1","3","1","0"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","3","0","3","0","","0","0","1","1","1"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","316","143","173","0.45253164556962","","72","71","61","62","50"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","5","2","3","0.4","","1","1","1","0","2"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","2","2","0","1","","2","0","0","0","0"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","98","64","34","0.653061224489796","","16","48","21","9","4"
,"RN7","DARTFORD AND GRAVESHAM NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","126","111","15","0.880952380952381","","87","24","9","4","2"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","107","103","4","0.962616822429907","","78","25","3","1","0"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","16","16","0","1","","15","1","0","0","0"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","28","23","5","0.821428571428571","","15","8","2","1","2"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","50","28","22","0.56","","10","18","16","6","0"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","402","395","7","0.982587064676617","","303","92","4","1","2"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","1","1","0","1","","1","0","0","0","0"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","198","125","73","0.631313131313131","","77","48","33","21","19"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","16","5","11","0.3125","","2","3","3","5","3"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","138","94","44","0.681159420289855","","71","23","19","18","7"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","322","222","100","0.68944099378882","","80","142","56","29","15"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","36","32","4","0.888888888888889","","22","10","2","1","1"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected other cancer","1","1","0","1","","1","0","0","0","0"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected sarcoma","1","1","0","1","","1","0","0","0","0"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","375","350","25","0.933333333333333","","320","30","6","11","8"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","187","124","63","0.663101604278075","","50","74","29","19","15"
,"RP5","DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","185","113","72","0.610810810810811","","49","64","32","25","15"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","55","53","2","0.963636363636364","","21","32","2","0","0"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","5","4","1","0.8","","2","2","0","1","0"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","5","3","2","0.6","","0","3","1","0","1"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","12","0","12","0","","0","0","5","7","0"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","25","10","15","0.4","","5","5","8","3","4"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","118","112","6","0.949152542372881","","50","62","6","0","0"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","1","0","1","0","","0","0","0","1","0"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","1","1","0","1","","1","0","0","0","0"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","102","48","54","0.470588235294118","","11","37","19","23","12"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","3","3","0","1","","1","2","0","0","0"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","95","66","29","0.694736842105263","","46","20","6","8","15"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","186","127","59","0.682795698924731","","40","87","34","7","18"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","47","36","11","0.765957446808511","","30","6","5","4","2"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","235","221","14","0.940425531914894","","53","168","6","4","4"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","10","7","3","0.7","","3","4","1","2","0"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","95","57","38","0.6","","34","23","16","7","15"
,"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","111","75","36","0.675675675675676","","36","39","18","10","8"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","116","98","18","0.844827586206897","","86","12","8","6","4"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","8","7","1","0.875","","3","4","0","1","0"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","52","31","21","0.596153846153846","","0","31","15","4","2"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","396","339","57","0.856060606060606","","288","51","28","20","9"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","27","18","9","0.666666666666667","","5","13","5","2","2"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","2","2","0","1","","2","0","0","0","0"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","176","135","41","0.767045454545455","","85","50","22","12","7"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","12","6","6","0.5","","3","3","0","2","4"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","154","109","45","0.707792207792208","","78","31","26","11","8"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","118","74","44","0.627118644067797","","55","19","25","9","10"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","22","14","8","0.636363636363636","","6","8","5","2","1"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","374","343","31","0.917112299465241","","303","40","20","4","7"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","88","60","28","0.681818181818182","","33","27","14","7","7"
,"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","156","95","61","0.608974358974359","","41","54","23","28","10"
,"RJN","EAST CHESHIRE NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","25","25","0","1","","20","5","0","0","0"
,"RJN","EAST CHESHIRE NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","68","58","10","0.852941176470588","","40","18","7","1","2"
,"RJN","EAST CHESHIRE NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","4","4","0","1","","3","1","0","0","0"
,"RJN","EAST CHESHIRE NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","1","0","1","0","","0","0","0","1","0"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","283","265","18","0.936395759717314","","225","40","15","3","0"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","1","1","0","1","","1","0","0","0","0"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","51","40","11","0.784313725490196","","15","25","6","5","0"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","165","71","94","0.43030303030303","","30","41","48","28","18"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","19","15","4","0.789473684210526","","14","1","2","1","1"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","3","2","1","0.666666666666667","","1","1","1","0","0"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","57","43","14","0.754385964912281","","29","14","8","3","3"
,"RJN","EAST CHESHIRE NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","93","57","36","0.612903225806452","","14","43","19","11","6"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","106","92","14","0.867924528301887","","83","9","10","4","0"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","1","1","0","1","","0","1","0","0","0"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","106","75","31","0.707547169811321","","45","30","21","8","2"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","43","43","0","1","","39","4","0","0","0"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","79","52","27","0.658227848101266","","5","47","17","5","5"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","3","1","2","0.333333333333333","","1","0","1","0","1"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","706","592","114","0.838526912181303","","524","68","60","45","9"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","25","23","2","0.92","","20","3","0","0","2"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","456","198","258","0.434210526315789","","89","109","97","112","49"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","10","6","4","0.6","","4","2","1","2","1"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","432","288","144","0.666666666666667","","261","27","57","48","39"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","880","426","454","0.484090909090909","","233","193","198","116","140"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","58","47","11","0.810344827586207","","29","18","5","5","1"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected sarcoma","1","1","0","1","","1","0","0","0","0"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","867","714","153","0.823529411764706","","673","41","28","70","55"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","4","2","2","0.5","","2","0","0","0","2"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","285","179","106","0.628070175438596","","116","63","54","30","22"
,"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","543","139","404","0.255985267034991","","95","44","158","143","103"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","122","120","2","0.983606557377049","","114","6","2","0","0"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","71","62","9","0.873239436619718","","37","25","6","3","0"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","1","0","1","0","","0","0","1","0","0"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","333","321","12","0.963963963963964","","305","16","6","4","2"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","8","5","3","0.625","","3","2","0","2","1"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","8","8","0","1","","6","2","0","0","0"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","223","156","67","0.699551569506726","","107","49","40","21","6"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","16","9","7","0.5625","","8","1","0","5","2"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","214","175","39","0.817757009345794","","148","27","15","9","15"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","435","271","164","0.622988505747126","","130","141","57","49","58"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","16","12","4","0.75","","9","3","2","1","1"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected other cancer","2","0","2","0","","0","0","2","0","0"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","562","490","72","0.871886120996441","","347","143","44","19","9"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","5","3","2","0.6","","1","2","0","2","0"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","320","197","123","0.615625","","139","58","30","32","61"
,"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","141","99","42","0.702127659574468","","67","32","16","7","19"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","58","47","11","0.810344827586207","","11","36","8","2","1"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","70","68","2","0.971428571428571","","39","29","1","1","0"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","22","13","9","0.590909090909091","","4","9","9","0","0"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","96","51","45","0.53125","","16","35","26","12","7"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","14","14","0","1","","11","3","0","0","0"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","757","663","94","0.875825627476882","","194","469","78","12","4"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","22","12","10","0.545454545454545","","5","7","3","4","3"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","2","2","0","1","","1","1","0","0","0"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","422","306","116","0.725118483412322","","158","148","54","43","19"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","17","11","6","0.647058823529412","","5","6","2","4","0"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","322","251","71","0.779503105590062","","171","80","43","17","11"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","983","333","650","0.338758901322482","","150","183","203","250","197"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","95","70","25","0.736842105263158","","50","20","10","8","7"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","1148","1038","110","0.90418118466899","","604","434","54","23","33"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","20","18","2","0.9","","12","6","1","1","0"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","231","122","109","0.528138528138528","","55","67","54","33","22"
,"RDE","EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","355","234","121","0.659154929577465","","117","117","60","36","25"
,"RXC","EAST SUSSEX HEALTHCARE NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","148","70","78","0.472972972972973","","10","60","56","18","4"
,"RXC","EAST SUSSEX HEALTHCARE NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","36","24","12","0.666666666666667","","14","10","7","2","3"
,"RXC","EAST SUSSEX HEALTHCARE NHS TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","8","3","5","0.375","","2","1","2","1","2"
