"28-DAY FASTER DIAGNOSIS: BY ROUTE & BY SUSPECTED CANCER OR BREAST SYMPTOMATIC",,,"As the recording of suspected cancer type from a NATIONAL SCREENING PROGRAMME is not mandated, where the REFERRAL ROUTE = NATIONAL SCREENING PROGRAMME and SUSPECTED CANCER OR BREAST SYMPTOMATIC has not been provided or is not recorded as Suspected breast, gynaecological or lower gastrointestinal cancer, the value of 'Missing or invalid' is provided",,,,,,,,,,,
"May-21",,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND 'UNKNOWNS'",,,,,,,,,,,,,,
"DEFINITIONS:  DCB0147 Amd 16/2019",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,"PERCENTAGE",,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,,
,"ODS CODE (1)","ACCOUNTABLE PROVIDER","REFERRAL ROUTE","SUSPECTED CANCER OR BREAST SYMPTOMATIC","TOTAL","WITHIN 28 DAYS","AFTER 28 DAYS","TOLD WITHIN 28 DAYS"," ","WITHIN 14 DAYS","IN 15 TO 28 DAYS","IN 29 TO 42 DAYS","IN 43 TO 62 DAYS","AFTER 62 DAYS"
,"RLT","GEORGE ELIOT HOSPITAL NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","95","63","32","0.663157894736842",,"10","53","19","12","1"
,"RLT","GEORGE ELIOT HOSPITAL NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","12","8","4","0.666666666666667",,"3","5","0","2","2"
,"RLT","GEORGE ELIOT HOSPITAL NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","3","3","0","1",,"3","0","0","0","0"
,"RLT","GEORGE ELIOT HOSPITAL NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","66","51","15","0.772727272727273",,"30","21","8","6","1"
,"RLT","GEORGE ELIOT HOSPITAL NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","50","25","25","0.5",,"9","16","10","9","6"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","88","84","4","0.954545454545455",,"76","8","3","1","0"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","29","27","2","0.931034482758621",,"2","25","1","1","0"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","2","2","0","1",,"1","1","0","0","0"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","12","8","4","0.666666666666667",,"6","2","1","1","2"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","21","13","8","0.619047619047619",,"11","2","4","4","0"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","423","401","22","0.947990543735225",,"324","77","14","4","4"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","173","77","96","0.445086705202312",,"44","33","37","40","19"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","11","4","7","0.363636363636364",,"2","2","3","4","0"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","273","208","65","0.761904761904762",,"183","25","22","25","18"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","327","196","131","0.599388379204893",,"44","152","71","32","28"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","43","42","1","0.976744186046512",,"35","7","0","1","0"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","366","355","11","0.969945355191257",,"315","40","7","2","2"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","16","15","1","0.9375",,"13","2","0","1","0"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","188","157","31","0.835106382978723",,"140","17","17","10","4"
,"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","170","95","75","0.558823529411765",,"79","16","31","27","17"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","4","4","0","1",,"4","0","0","0","0"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","76","49","27","0.644736842105263",,"35","14","10","14","3"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","2","1","1","0.5",,"0","1","1","0","0"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","299","247","52","0.826086956521739",,"50","197","41","7","4"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","9","9","0","1",,"7","2","0","0","0"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","113","70","43","0.619469026548673",,"40","30","24","15","4"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","5","2","3","0.4",,"2","0","3","0","0"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","127","112","15","0.881889763779528",,"93","19","8","5","2"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","206","157","49","0.762135922330097",,"132","25","38","7","4"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","29","26","3","0.896551724137931",,"19","7","2","1","0"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected sarcoma","3","2","1","0.666666666666667",,"1","1","1","0","0"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","258","205","53","0.794573643410853",,"179","26","12","13","28"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","8","4","4","0.5",,"3","1","1","2","1"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","119","86","33","0.722689075630252",,"67","19","7","20","6"
,"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","52","28","24","0.538461538461538",,"15","13","5","16","3"
,"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","148","143","5","0.966216216216216",,"123","20","2","3","0"
,"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","51","15","36","0.294117647058824",,"4","11","12","10","14"
,"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","17","16","1","0.941176470588235",,"8","8","1","0","0"
,"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","406","380","26","0.935960591133005",,"300","80","13","6","7"
,"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","10","10","0","1",,"10","0","0","0","0"
,"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","161","91","70","0.565217391304348",,"33","58","28","16","26"
,"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","22","15","7","0.681818181818182",,"4","11","3","4","0"
,"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","314","201","113","0.640127388535032",,"115","86","47","40","26"
,"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","200","160","40","0.8",,"28","132","16","18","6"
,"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","27","24","3","0.888888888888889",,"16","8","2","1","0"
,"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","370","343","27","0.927027027027027",,"272","71","14","10","3"
,"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","14","14","0","1",,"11","3","0","0","0"
,"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","106","82","24","0.773584905660377",,"53","29","13","6","5"
,"RJ1","GUY'S AND ST THOMAS' NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","137","86","51","0.627737226277372",,"52","34","21","15","15"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","143","142","1","0.993006993006993",,"131","11","1","0","0"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","43","35","8","0.813953488372093",,"18","17","6","1","1"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","1","1","0","1",,"1","0","0","0","0"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","283","277","6","0.978798586572438",,"239","38","5","1","0"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","4","4","0","1",,"4","0","0","0","0"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","130","98","32","0.753846153846154",,"71","27","20","10","2"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","5","4","1","0.8",,"4","0","1","0","0"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","172","144","28","0.837209302325581",,"125","19","18","5","5"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","272","179","93","0.658088235294118",,"72","107","48","24","21"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","31","25","6","0.806451612903226",,"14","11","4","2","0"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected sarcoma","4","1","3","0.25",,"0","1","0","0","3"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","408","406","2","0.995098039215686",,"385","21","1","1","0"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","12","11","1","0.916666666666667",,"4","7","1","0","0"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","172","136","36","0.790697674418605",,"77","59","18","13","5"
,"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","135","90","45","0.666666666666667",,"49","41","18","21","6"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","69","63","6","0.91304347826087",,"8","55","4","0","2"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","143","7","136","0.048951048951049",,"1","6","33","58","45"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","2","1","1","0.5",,"0","1","1","0","0"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","2","0","2","0",,"0","0","2","0","0"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","116","104","12","0.896551724137931",,"18","86","9","2","1"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","2","2","0","1",,"2","0","0","0","0"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","90","54","36","0.6",,"24","30","15","12","9"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","9","7","2","0.777777777777778",,"5","2","1","0","1"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","69","54","15","0.782608695652174",,"45","9","3","10","2"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","228","185","43","0.81140350877193",,"90","95","15","16","12"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","16","13","3","0.8125",,"11","2","0","0","3"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected other cancer","2","2","0","1",,"0","2","0","0","0"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","252","226","26","0.896825396825397",,"216","10","19","7","0"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","2","1","1","0.5",,"1","0","0","1","0"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","33","20","13","0.606060606060606",,"7","13","7","4","2"
,"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","85","65","20","0.764705882352941",,"41","24","14","5","1"
,"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","132","123","9","0.931818181818182",,"100","23","7","2","0"
,"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","80","36","44","0.45",,"10","26","27","13","4"
,"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","1","0","1","0",,"0","0","0","0","1"
,"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","194","179","15","0.922680412371134",,"152","27","9","5","1"
,"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","89","67","22","0.752808988764045",,"44","23","11","8","3"
,"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","12","7","5","0.583333333333333",,"4","3","2","3","0"
,"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","135","103","32","0.762962962962963",,"70","33","21","6","5"
,"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","155","77","78","0.496774193548387",,"27","50","43","19","16"
,"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","15","10","5","0.666666666666667",,"5","5","2","3","0"
,"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","238","226","12","0.949579831932773",,"203","23","6","5","1"
,"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","3","3","0","1",,"2","1","0","0","0"
,"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","54","27","27","0.5",,"5","22","17","10","0"
,"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","66","35","31","0.53030303030303",,"9","26","11","15","5"
,"RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","123","23","100","0.186991869918699",,"10","13","43","52","5"
,"RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","137","59","78","0.430656934306569",,"45","14","20","26","32"
,"RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","7","6","1","0.857142857142857",,"2","4","1","0","0"
,"RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","436","401","35","0.919724770642202",,"115","286","31","3","1"
,"RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","2","2","0","1",,"1","1","0","0","0"
,"RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","174","98","76","0.563218390804598",,"50","48","32","26","18"
,"RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","7","2","5","0.285714285714286",,"1","1","2","2","1"
,"RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","176","156","20","0.886363636363636",,"127","29","9","9","2"
,"RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","223","84","139","0.376681614349776",,"19","65","55","55","29"
,"RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","24","17","7","0.708333333333333",,"13","4","4","2","1"
,"RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","517","516","1","0.998065764023211",,"451","65","0","0","1"
,"RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","3","2","1","0.666666666666667",,"1","1","1","0","0"
,"RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","163","119","44","0.730061349693252",,"54","65","32","10","2"
,"RWA","HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","115","39","76","0.339130434782609",,"30","9","37","22","17"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","171","153","18","0.894736842105263",,"136","17","4","5","9"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","130","80","50","0.615384615384615",,"28","52","29","6","15"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","1","1","0","1",,"0","1","0","0","0"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","14","9","5","0.642857142857143",,"0","9","3","1","1"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","433","397","36","0.916859122401848",,"349","48","10","11","15"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","26","20","6","0.769230769230769",,"17","3","1","1","4"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","168","105","63","0.625",,"73","32","28","19","16"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","36","20","16","0.555555555555556",,"11","9","4","10","2"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","287","214","73","0.745644599303136",,"187","27","33","31","9"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","355","35","320","0.0985915492957746",,"20","15","45","133","142"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","45","44","1","0.977777777777778",,"18","26","1","0","0"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","URGENT SUSPECTED CANCER","Suspected other cancer","2","0","2","0",,"0","0","0","0","2"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","306","247","59","0.80718954248366",,"113","134","29","17","13"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","6","5","1","0.833333333333333",,"5","0","1","0","0"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","90","22","68","0.244444444444444",,"7","15","29","18","21"
,"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","120","89","31","0.741666666666667",,"46","43","18","11","2"
,"R1F","ISLE OF WIGHT NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","54","51","3","0.944444444444444",,"46","5","1","1","1"
,"R1F","ISLE OF WIGHT NHS TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","47","24","23","0.51063829787234",,"16","8","8","10","5"
,"R1F","ISLE OF WIGHT NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","104","101","3","0.971153846153846",,"74","27","1","2","0"
,"R1F","ISLE OF WIGHT NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","24","20","4","0.833333333333333",,"19","1","2","1","1"
,"R1F","ISLE OF WIGHT NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","3","2","1","0.666666666666667",,"2","0","1","0","0"
,"R1F","ISLE OF WIGHT NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","72","53","19","0.736111111111111",,"40","13","10","7","2"
,"R1F","ISLE OF WIGHT NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","98","84","14","0.857142857142857",,"62","22","10","3","1"
,"R1F","ISLE OF WIGHT NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","20","10","10","0.5",,"5","5","7","3","0"
,"R1F","ISLE OF WIGHT NHS TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","46","41","5","0.891304347826087",,"37","4","4","1","0"
,"R1F","ISLE OF WIGHT NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","4","4","0","1",,"2","2","0","0","0"
,"R1F","ISLE OF WIGHT NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","32","27","5","0.84375",,"24","3","3","1","1"
,"R1F","ISLE OF WIGHT NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","46","31","15","0.673913043478261",,"8","23","4","6","5"
,"RGP","JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","81","65","16","0.802469135802469",,"53","12","3","13","0"
,"RGP","JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","13","11","2","0.846153846153846",,"7","4","1","1","0"
,"RGP","JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","162","144","18","0.888888888888889",,"116","28","1","17","0"
,"RGP","JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","7","7","0","1",,"6","1","0","0","0"
,"RGP","JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","90","26","64","0.288888888888889",,"9","17","37","23","4"
,"RGP","JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","4","4","0","1",,"3","1","0","0","0"
