"FOUR WEEK (28 DAYS) WAIT FROM URGENT REFERRAL TO PATIENT TOLD THEY HAVE CANCER, OR CANCER IS DEFINITIVELY EXCLUDED: BY ROUTE AND BY SUSPECTED CANCER OR BREAST SYMPTOMATIC",,,,,,,,,,,,,,
"Aug-24",,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND 'UNKNOWNS'",,,,,,,,,,,,,,
"DEFINITIONS:  DCB0147 Amd 16/2019",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,"PERCENTAGE",,"NUMBER OF PEOPLE TOLD CANCER DIAGNOSIS OUTCOME",,,,
,"ODS CODE (1)","ACCOUNTABLE PROVIDER","REFERRAL ROUTE","SUSPECTED CANCER OR BREAST SYMPTOMATIC (2)","TOTAL","WITHIN 28 DAYS","AFTER 28 DAYS","TOLD WITHIN 28 DAYS"," ","WITHIN 14 DAYS","IN 15 TO 28 DAYS","IN 29 TO 42 DAYS","IN 43 TO 62 DAYS","AFTER 62 DAYS"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","83","58","25","0.698795180722892","","40","18","13","6","6"
,"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","79","41","38","0.518987341772152","","23","18","15","17","6"
,"R1H","BARTS HEALTH NHS TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","138","137","1","0.992753623188406","","103","34","0","1","0"
,"R1H","BARTS HEALTH NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","1","1","0","1","","0","1","0","0","0"
,"R1H","BARTS HEALTH NHS TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","14","14","0","1","","12","2","0","0","0"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected brain/central nervous system tumours","2","2","0","1","","1","1","0","0","0"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","585","576","9","0.984615384615385","","423","153","7","2","0"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","28","3","25","0.107142857142857","","0","3","2","10","13"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","7","7","0","1","","7","0","0","0","0"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","337","183","154","0.543026706231454","","127","56","57","52","45"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","18","8","10","0.444444444444444","","4","4","4","5","1"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","438","283","155","0.646118721461187","","225","58","77","62","16"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","481","177","304","0.367983367983368","","60","117","105","121","78"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","82","61","21","0.74390243902439","","20","41","13","5","3"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected other cancer","50","3","47","0.06","","1","2","2","20","25"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected sarcoma","31","4","27","0.129032258064516","","3","1","4","15","8"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected skin cancer","566","538","28","0.950530035335689","","494","44","5","9","14"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected testicular cancer","10","5","5","0.5","","2","3","2","1","2"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected upper gastrointestinal cancer","240","144","96","0.6","","54","90","43","36","17"
,"R1H","BARTS HEALTH NHS TRUST","URGENT SUSPECTED CANCER","Suspected urological malignancies (excluding testicular)","251","126","125","0.50199203187251","","63","63","38","53","34"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","BREAST SYMPTOMATIC, CANCER NOT SUSPECTED","Exhibited (non-cancer) breast symptoms - cancer not initially suspected","75","70","5","0.933333333333333","","60","10","3","2","0"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Missing or Invalid","19","16","3","0.842105263157895","","6","10","3","0","0"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected breast cancer","104","96","8","0.923076923076923","","63","33","6","0","2"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected gynaecological cancer","15","9","6","0.6","","0","9","4","2","0"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","NATIONAL SCREENING PROGRAMME","Suspected lower gastrointestinal cancer","50","36","14","0.72","","22","14","6","4","4"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected breast cancer","436","402","34","0.922018348623853","","368","34","11","11","12"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected cancer - non-specific symptoms","11","6","5","0.545454545454545","","4","2","1","2","2"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected children's cancer","7","6","1","0.857142857142857","","5","1","1","0","0"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected gynaecological cancer","211","83","128","0.393364928909953","","18","65","54","40","34"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected haematological malignancies (excluding acute leukaemia)","13","4","9","0.307692307692308","","2","2","1","6","2"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected head & neck cancer","167","117","50","0.70059880239521","","87","30","23","10","17"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lower gastrointestinal cancer","312","204","108","0.653846153846154","","88","116","38","36","34"
,"RC9","BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST","URGENT SUSPECTED CANCER","Suspected lung cancer","33","27","6","0.818181818181818","","21","6","1","2","3"
