"CancerType","Months0-5","Months6-11","Months12-17","Months18-23","Months24-29","Months30-35"
"Primary high-detection group","18.96 (-4.91-42.83, p=0.113)","12.39 (-6.76-31.54, p=0.192)","11.50 (-17.94-40.93, p=0.425)","18.63 (-18.77-56.03, p=0.311)","28.14 (-13.31-69.59, p=0.172)","26.65 (-23.76-77.07, p=0.283)"
